codlegislatura,datemissao,idedocumento,idecadastro,indtipodocumento,nucarteiraparlamentar,nudeputadoid,nulegislatura,numano,numespecificacaosubcota,numlote,nummes,numparcela,numressarcimento,numsubcota,sgpartido,sguf,txnomeparlamentar,txtcnpjcpf,txtdescricao,txtdescricaoespecificacao,txtfornecedor,txtnumero,txtpassageiro,txttrecho,vlrdocumento,vlrglosa,vlrliquido,vlrrestituicao
56,2020-02-15 00:00:00,7017619,74156,4,253,1582,2019,2020,1,1678010,1,0,,3,PT,MG,Leonardo Monteiro,09136223000155,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,SAO ROQUE COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,133343,,,214.83,0,214.83,
56,2020-01-31 00:00:00,7002465,74156,0,253,1582,2019,2020,0,1670718,1,0,,4,PT,MG,Leonardo Monteiro,08345631000154,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",,LIBRE COMUNICAÇÃO E MARKETING EIRELI,197,,,9000,0,9000,
56,2020-03-02 00:00:00,7024092,74156,0,253,1582,2019,2020,0,1681324,2,0,,4,PT,MG,Leonardo Monteiro,08345631000154,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",,LIBRE COMUNICAÇÃO E MARKETING EIRELI,206,,,9000,0,9000,
56,2020-02-17 00:00:00,7026517,74156,0,253,1582,2019,2020,0,1682454,2,0,,5,PT,MG,Leonardo Monteiro,23479139000165,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,bruno argolo rodrigues silva,0000000019,,,570,0,570,
56,2020-01-23 00:00:00,7001477,74156,0,253,1582,2019,2020,0,1670280,1,0,,5,PT,MG,Leonardo Monteiro,28769671000130,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,GRAFICA MATOS COPIADORA DIGITAL LTDA - ME,0000000316,,,2650,0,2650,
56,2020-01-06 00:00:00,6995222,74156,0,253,1582,2019,2020,0,1667378,1,0,,5,PT,MG,Leonardo Monteiro,20613535000145,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,Rádio Educadora Rio Doce LTDA,00013,,,1500,0,1500,
56,2020-02-05 00:00:00,7017562,74156,0,253,1582,2019,2020,0,1678009,2,0,,5,PT,MG,Leonardo Monteiro,20613535000145,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,Rádio Educadora Rio Doce LTDA,00038,,,1500,0,1500,
56,2020-02-05 00:00:00,7010345,74156,0,253,1582,2019,2020,0,1674233,2,0,,5,PT,MG,Leonardo Monteiro,08727101000170,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,radio por um mundo melhor funcação joao XXIII,0000000016,,,1050,0,1050,
56,2020-01-07 00:00:00,6995225,74156,0,253,1582,2019,2020,0,1667378,1,0,,5,PT,MG,Leonardo Monteiro,20599387000151,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,RÁDIO POR UM MUNDO MELHOR FUNDAÇÃO JOÃO XXIII,009887,,,2500,0,2500,
56,2020-02-07 00:00:00,7010250,74156,0,253,1582,2019,2020,0,1674233,2,0,,5,PT,MG,Leonardo Monteiro,20599387000151,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,RÁDIO POR UM MUNDO MELHOR FUNDAÇÃO JOÃO XXIII,009933,,,2500,0,2500,
56,2020-02-04 00:00:00,0,74156,0,253,1582,2019,2020,0,0,1,0,0,10,PT,MG,Leonardo Monteiro,00000000000001,TELEFONIA,,CELULAR FUNCIONAL,7022197,,,15.8,0,15.8,
56,,0,74156,0,253,1582,2019,2020,0,0,1,0,0,10,PT,MG,Leonardo Monteiro,00000000000006,TELEFONIA,,RAMAL,7009787,,,21.58,0,21.58,
56,2020-02-14 00:00:00,7026578,74156,0,253,1582,2019,2020,0,1682454,2,0,,10,PT,MG,Leonardo Monteiro,33000118000179,TELEFONIA,,TELEMAR NORTE LESTE S/A,00018769043,,,90.6,3.4,87.2,
56,2020-01-16 00:00:00,7010291,74156,0,253,1582,2019,2020,0,1674232,1,0,,10,PT,MG,Leonardo Monteiro,33000118000330,TELEFONIA,,TELEMAR NORTE LESTE S/A,00017962820,,,235.87,0,235.87,
56,2020-01-16 00:00:00,7010281,74156,0,253,1582,2019,2020,0,1674232,1,0,,10,PT,MG,Leonardo Monteiro,33000118000330,TELEFONIA,,TELEMAR NORTE LESTE S/A,00017963829,,,84.46,0,84.46,
56,2020-01-25 00:00:00,7010220,74156,0,253,1582,2019,2020,0,1674232,1,0,,10,PT,MG,Leonardo Monteiro,02421421002084,TELEFONIA,,TIM S.A,018045169ub,,,31.58,0.44,31.14,
56,2020-01-07 00:00:00,7010201,74156,0,253,1582,2019,2020,0,1674232,1,0,,10,PT,MG,Leonardo Monteiro,02421421002084,TELEFONIA,,TIM S.A,018081950ub,,,31.63,0.41,31.22,
56,2020-01-07 00:00:00,7010232,74156,0,253,1582,2019,2020,0,1674232,1,0,,10,PT,MG,Leonardo Monteiro,02421421002084,TELEFONIA,,TIM S.A,018086416ub,,,71.05,1.15,69.9,
56,2020-01-07 00:00:00,7010183,74156,0,253,1582,2019,2020,0,1674232,1,0,,10,PT,MG,Leonardo Monteiro,02421421002084,TELEFONIA,,TIM S.A,018086437ub,,,50.62,0.72,49.9,
56,2020-02-07 00:00:00,7026620,74156,0,253,1582,2019,2020,0,1682454,2,0,,10,PT,MG,Leonardo Monteiro,02421421002084,TELEFONIA,,TIM S.A,019277171-UB,,,31.19,0,31.19,
56,2020-02-07 00:00:00,7026597,74156,0,253,1582,2019,2020,0,1682454,2,0,,10,PT,MG,Leonardo Monteiro,02421421002084,TELEFONIA,,TIM S.A,019280292-UB,,,31.12,0,31.12,
56,2020-02-07 00:00:00,7026610,74156,0,253,1582,2019,2020,0,1682454,2,0,,10,PT,MG,Leonardo Monteiro,02421421002084,TELEFONIA,,TIM S.A,019312071-UB,,,69.99,0,69.99,
56,2020-02-07 00:00:00,7026629,74156,0,253,1582,2019,2020,0,1682454,2,0,,10,PT,MG,Leonardo Monteiro,02421421002084,TELEFONIA,,TIM S.A,019350999-UB,,,49.99,0,49.99,
56,2020-01-23 15:51:38,0,74156,1,253,1582,2019,2020,0,0,1,0,0,11,PT,MG,Leonardo Monteiro,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA REGISTRADA COM AR,RSP : 2298170,,,30.5,0,30.5,
56,2020-02-05 17:08:22,0,74156,1,253,1582,2019,2020,0,0,2,0,0,11,PT,MG,Leonardo Monteiro,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA REGISTRADA COM AR,RSP : 2299820,,,44.25,0,44.25,
56,2020-02-19 16:43:44,0,74156,1,253,1582,2019,2020,0,0,2,0,0,11,PT,MG,Leonardo Monteiro,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA REGISTRADA COM AR,RSP : 2301943,,,14.75,0,14.75,
56,2020-02-21 10:17:07,0,74156,1,253,1582,2019,2020,0,0,2,0,0,11,PT,MG,Leonardo Monteiro,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA REGISTRADA COM AR,RSP : 2302088,,,14.75,0,14.75,
56,2020-02-05 17:05:57,0,74156,1,253,1582,2019,2020,0,0,2,0,0,11,PT,MG,Leonardo Monteiro,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - ENCOMENDA PAC,RSP : 2299821,,,1454.52,0,1454.52,
56,2020-02-12 14:10:24,0,74156,1,253,1582,2019,2020,0,0,2,0,0,11,PT,MG,Leonardo Monteiro,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - ENCOMENDA PAC,RSP : 2300263,,,202.96,0,202.96,
56,2020-02-27 17:12:08,0,74156,1,253,1582,2019,2020,0,0,2,0,0,11,PT,MG,Leonardo Monteiro,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - ENCOMENDA PAC,RSP : 2302255,,,135.02,0,135.02,
56,2020-03-02 16:04:11,0,74156,1,253,1582,2019,2020,0,0,3,0,0,11,PT,MG,Leonardo Monteiro,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - ENCOMENDA PAC,RSP : 2302394,,,21.06,0,21.06,
56,2020-02-06 17:12:13,0,74156,1,253,1582,2019,2020,0,0,2,0,0,11,PT,MG,Leonardo Monteiro,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2299956,,,78.51,0,78.51,
56,2020-02-17 19:10:03,0,74156,1,253,1582,2019,2020,0,0,2,0,0,11,PT,MG,Leonardo Monteiro,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2300692,,,40.14,0,40.14,
56,2020-03-03 12:17:35,0,74156,1,253,1582,2019,2020,0,0,3,0,0,11,PT,MG,Leonardo Monteiro,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2302448,,,40.14,0,40.14,
56,2020-01-02 00:00:00,6996728,74156,1,253,1582,2019,2020,0,1667985,1,0,,120,PT,MG,Leonardo Monteiro,19447926000158,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,Yellow Aluguel de Carros,401630,,,3200,0,3200,
56,2020-02-04 00:00:00,7017928,74156,1,253,1582,2019,2020,0,1678140,2,0,,120,PT,MG,Leonardo Monteiro,19447926000158,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,Yellow Aluguel de Carros,401780,,,3200,0,3200,
56,2020-02-04 00:00:00,7011177,74156,1,253,1582,2019,2020,0,1674617,1,0,,120,PT,MG,Leonardo Monteiro,19447926000158,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,Yellow Aluguel de Carros,401781,,,3200,0,3200,
56,2020-01-16 00:00:00,1723531,74156,0,253,1582,2019,2020,0,0,1,0,0,999,PT,MG,Leonardo Monteiro,09296295000160,Emissão Bilhete Aéreo,,Cia Aérea - AZUL,Bilhete: QMYC9E,Leonardo Monteiro,CNF/IPN,681.59,0,681.59,
56,2020-01-16 00:00:00,1723530,74156,0,253,1582,2019,2020,0,0,1,0,0,999,PT,MG,Leonardo Monteiro,09296295000160,Emissão Bilhete Aéreo,,Cia Aérea - AZUL,Bilhete: TGVPNW,Leonardo Monteiro,IPN/CNF,619.9,0,619.9,
56,2020-01-20 00:00:00,6996816,74158,1,239,1609,2019,2020,0,1668030,1,0,,1,PDT,MG,Mário Heringer,68513135615,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,ALYSSON PAIXAO DE OLIVEIRA ALVES,012020,,,5000,0,5000,
56,2020-02-14 00:00:00,7014194,74158,1,239,1609,2019,2020,0,1676009,2,0,,1,PDT,MG,Mário Heringer,68513135615,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,ALYSSON PAIXAO DE OLIVEIRA ALVES,022020,,,5000,0,5000,
56,2020-02-06 00:00:00,7013291,74158,0,239,1609,2019,2020,0,1675622,1,0,,5,PDT,MG,Mário Heringer,15776704000128,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,JAQUELINE LEMOS DA ROCHA BRANT,202010002,,,8960,0,8960,
56,2020-02-11 00:00:00,7011263,74158,0,239,1609,2019,2020,0,1674667,1,0,,5,PDT,MG,Mário Heringer,12595956000162,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,MB LOUBACK PUBLICAÇOES PRODUÇOES,202010002,,,7923,0,7923,
56,,0,74158,0,239,1609,2019,2020,0,0,1,0,0,10,PDT,MG,Mário Heringer,00000000000006,TELEFONIA,,RAMAL,7009787,,,3.18,0,3.18,
56,2020-02-19 11:33:40,0,74158,1,239,1609,2019,2020,0,0,2,0,0,11,PDT,MG,Mário Heringer,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2301851,,,28.7,0,28.7,
56,2020-02-27 13:28:23,0,74158,1,239,1609,2019,2020,0,0,2,0,0,11,PDT,MG,Mário Heringer,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2302233,,,1271,0,1271,
56,2020-03-02 16:08:09,0,74158,1,239,1609,2019,2020,0,0,3,0,0,11,PDT,MG,Mário Heringer,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2302327,,,594.5,0,594.5,
56,2020-03-04 16:46:55,0,74158,1,239,1609,2019,2020,0,0,3,0,0,11,PDT,MG,Mário Heringer,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2302553,,,26.65,0,26.65,
56,2020-01-31 13:15:16,0,74158,1,239,1609,2019,2020,0,0,1,0,0,11,PDT,MG,Mário Heringer,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - ENCOMENDA PAC,RSP : 2299347,,,204.56,0,204.56,
56,2020-02-21 15:14:26,0,74158,1,239,1609,2019,2020,0,0,2,0,0,11,PDT,MG,Mário Heringer,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2302146,,,40.14,0,40.14,
56,2020-03-03 14:05:39,0,74158,1,239,1609,2019,2020,0,0,3,0,0,11,PDT,MG,Mário Heringer,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2302456,,,51.26,0,51.26,
56,2020-03-05 11:47:07,0,74158,1,239,1609,2019,2020,0,0,3,0,0,11,PDT,MG,Mário Heringer,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2303702,,,25.32,0,25.32,
56,2020-02-19 13:14:37,0,74158,1,239,1609,2019,2020,0,0,2,0,0,11,PDT,MG,Mário Heringer,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - TELEGRAMA,RSP : 2301870,,,12.36,0,12.36,
56,2020-01-20 00:00:00,1724378,74158,0,239,1609,2019,2020,0,0,1,0,0,999,PDT,MG,Mário Heringer,02012862000160,Emissão Bilhete Aéreo,,Cia Aérea - TAM,Bilhete: 957-2123.368994,Mário Heringer,BSB/SDU,2030.57,0,2030.57,
56,2020-01-20 00:00:00,1724380,74158,0,239,1609,2019,2020,0,0,1,0,0,999,PDT,MG,Mário Heringer,02012862000160,Emissão Bilhete Aéreo,,Cia Aérea - TAM,Bilhete: 957-2123.369918,Mário Heringer,SDU/BSB,937.85,0,937.85,
56,2020-01-28 00:00:00,6999643,74159,4,269,1625,2019,2020,0,1669641,1,0,,1,PT,MG,Odair Cunha,03038875000170,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,PLENA INFORMATICA LTDA EPP,2309,,,107,0,107,
56,2020-02-04 00:00:00,7004183,74159,4,269,1625,2019,2020,0,1671578,2,0,,1,PT,MG,Odair Cunha,03038875000170,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,PLENA INFORMATICA LTDA EPP,2325,,,76.5,16,60.5,
56,2020-02-05 00:00:00,7010212,74159,4,269,1625,2019,2020,0,1674191,2,0,,1,PT,MG,Odair Cunha,03038875000170,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,PLENA INFORMATICA LTDA EPP,2330,,,14.85,0,14.85,
56,2020-01-15 00:00:00,6995393,74159,0,269,1625,2019,2020,0,1667489,1,0,,1,PT,MG,Odair Cunha,02558157000162,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,TELEFÔNICA BRASIL S.A. VIVO,5336352,,,269.89,0,269.89,
56,2020-01-27 00:00:00,6999589,74159,4,269,1625,2019,2020,1,1669641,1,0,,3,PT,MG,Odair Cunha,22398818000147,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,AUTO POSTO 306 NORTE LTDA,115476,,,162.64,0,162.64,
56,2020-02-17 00:00:00,7018123,74159,0,269,1625,2019,2020,1,1678226,2,0,,3,PT,MG,Odair Cunha,10765690000204,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,AUTO POSTO PORTAL DE SANTANA LTDA,34388,,,117.16,0,117.16,
56,2020-01-30 00:00:00,7001314,74159,4,269,1625,2019,2020,1,1670532,1,0,,3,PT,MG,Odair Cunha,00097626000400,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,BRASAL COMBUSTIVEIS LTDA,469651,,,146.97,0,146.97,
56,2020-01-24 00:00:00,7001316,74159,4,269,1625,2019,2020,1,1670532,1,0,,3,PT,MG,Odair Cunha,00306597003112,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,383774,,,100,0,100,
56,2020-01-25 00:00:00,6999583,74159,4,269,1625,2019,2020,1,1669641,1,0,,3,PT,MG,Odair Cunha,00306597003112,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,384112,,,189.63,0,189.63,
56,2020-02-05 00:00:00,7014924,74159,4,269,1625,2019,2020,1,1676352,2,0,,3,PT,MG,Odair Cunha,00306597003112,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,389609,,,181.39,0,181.39,
56,2020-02-13 00:00:00,7014927,74159,4,269,1625,2019,2020,1,1676352,2,0,,3,PT,MG,Odair Cunha,00306597003112,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,393411,,,190.98,0,190.98,
56,2020-02-13 00:00:00,7018130,74159,0,269,1625,2019,2020,1,1678226,2,0,,3,PT,MG,Odair Cunha,02896671000450,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,CENTRO DE SERVS FRANGO ASSADO NORTE LT,236398,,,96.6,0,96.6,
56,2020-02-17 00:00:00,7018298,74159,0,269,1625,2019,2020,1,1678320,2,0,,3,PT,MG,Odair Cunha,17658668000123,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,COM. DER. PETRÓLEO NOVO HORIZONTE LTDA- EPP,34819,,,85.39,0,85.39,
56,2020-02-14 00:00:00,7018306,74159,0,269,1625,2019,2020,1,1678320,2,0,,3,PT,MG,Odair Cunha,06203543000273,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,IMPACTO AUTO POSTO II LTDA,38287,,,203.12,0,203.12,
56,2020-01-22 00:00:00,7000107,74159,0,269,1625,2019,2020,1,1670046,1,0,,3,PT,MG,Odair Cunha,21042015000354,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,ITAVEL ITAJUBA VEICULOS,19654,,,248.9,0,248.9,
56,2020-01-21 00:00:00,7000017,74159,0,269,1625,2019,2020,1,1670048,1,0,,3,PT,MG,Odair Cunha,08474773000111,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,POSTO RODRIGUES MACEDO LTDA,79635,,,177.96,0,177.96,
56,2020-02-01 00:00:00,7002336,74159,0,269,1625,2019,2020,1,1670682,2,0,,3,PT,MG,Odair Cunha,02024746000160,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,POSTO SUPER TIGRE LTDA,752255,,,257.78,0,257.78,
56,2020-01-31 00:00:00,7014935,74159,0,269,1625,2019,2020,0,1676350,1,0,,5,PT,MG,Odair Cunha,08215755000115,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,ART'S GRÁFICAS BERTOLI,950,,,2395,0,2395,
56,2020-02-04 00:00:00,7015083,74159,0,269,1625,2019,2020,0,1676351,1,0,,5,PT,MG,Odair Cunha,31954091000128,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,Leandro Vitorio dos Santos,1,,,2200,0,2200,
56,,0,74159,0,269,1625,2019,2020,0,0,1,0,0,10,PT,MG,Odair Cunha,00000000000006,TELEFONIA,,RAMAL,7009787,,,4.03,0,4.03,
56,2020-01-12 00:00:00,7004134,74159,0,269,1625,2019,2020,0,1671580,1,0,,10,PT,MG,Odair Cunha,02558157000162,TELEFONIA,,TELEFONICA BRASIL S.A. VIVO/GVT,65531061,,,1558.92,34.45,1524.47,
56,2020-03-03 14:07:43,0,74159,1,269,1625,2019,2020,0,0,3,0,0,11,PT,MG,Odair Cunha,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CAIXA DE ENCOMENDAS BÁSICA/CONVENCIONAL,RSP : 2302461,,,6.3,0,6.3,
56,2020-02-05 14:27:19,0,74159,1,269,1625,2019,2020,0,0,2,0,0,11,PT,MG,Odair Cunha,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2299757,,,84.52,0,84.52,
56,2020-02-06 13:06:03,0,74159,1,269,1625,2019,2020,0,0,2,0,0,11,PT,MG,Odair Cunha,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2299913,,,27.45,0,27.45,
56,2020-03-03 14:08:27,0,74159,1,269,1625,2019,2020,0,0,3,0,0,11,PT,MG,Odair Cunha,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2302462,,,52.85,0,52.85,
56,2020-02-01 00:00:00,7002346,74159,0,269,1625,2019,2020,0,1670683,2,0,,13,PT,MG,Odair Cunha,20532485000171,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,CAFE 381,006155,,,29.9,0,29.9,
56,2020-02-17 00:00:00,7018100,74159,0,269,1625,2019,2020,0,1678227,2,0,,13,PT,MG,Odair Cunha,20077925000148,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,EMPORIO PORTUGUES,000,,,42.71,0,42.71,
56,2020-01-23 00:00:00,6999576,74159,0,269,1625,2019,2020,0,1669640,1,0,,13,PT,MG,Odair Cunha,20354010000132,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,HM  ALIMENTOS E BEBIDAS EIRELI - ME,43653,,,53.5,0,53.5,
56,2020-02-14 00:00:00,7017720,74159,0,269,1625,2019,2020,0,1678227,2,0,,13,PT,MG,Odair Cunha,12403923000254,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,Leonilda Aparecida dos Santos Restaurante,065169,,,26.22,0,26.22,
56,2020-01-24 00:00:00,6999598,74159,0,269,1625,2019,2020,0,1669640,1,0,,13,PT,MG,Odair Cunha,04601000000106,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,PORTILHO SARGAS EIRELI,197023,,,63.25,5.75,57.5,
56,2020-02-01 00:00:00,7002380,74159,0,269,1625,2019,2020,0,1670683,2,0,,13,PT,MG,Odair Cunha,11937550000239,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,xicara silva,041100,,,23.5,0,23.5,
56,2020-02-14 00:00:00,7017753,74159,0,269,1625,2019,2020,0,1678226,2,0,,14,PT,MG,Odair Cunha,17492762000155,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,BARRA FUNDA HOTELARIA LTDA.,108261,,,338,0,338,
56,2020-02-14 00:00:00,7017767,74159,0,269,1625,2019,2020,0,1678226,2,0,,14,PT,MG,Odair Cunha,00603575000107,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,HOTEIS MAORE LTDA,00005680,,,170,0,170,
56,2020-01-28 00:00:00,7002149,74159,0,269,1625,2019,2020,0,1670604,1,0,,14,PT,MG,Odair Cunha,22372668000100,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,HOTEL DIAS LIMITADA,7509,,,140,0,140,
56,2020-01-28 00:00:00,7002153,74159,0,269,1625,2019,2020,0,1670604,1,0,,14,PT,MG,Odair Cunha,22372668000100,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,HOTEL DIAS LIMITADA,7510,,,120,0,120,
56,2020-01-28 00:00:00,7002158,74159,0,269,1625,2019,2020,0,1670604,1,0,,14,PT,MG,Odair Cunha,22372668000100,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,HOTEL DIAS LIMITADA,7511,,,120,0,120,
56,2020-01-28 00:00:00,7002144,74159,0,269,1625,2019,2020,0,1670604,1,0,,14,PT,MG,Odair Cunha,22372668000100,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,HOTEL DIAS LIMITADA,7512,,,120,0,120,
56,2020-01-25 00:00:00,6999684,74159,0,269,1625,2019,2020,0,1669639,1,0,,14,PT,MG,Odair Cunha,09967852005196,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,Hotelaria Accor Brasil S/A,202000000001320,,,324.45,0,324.45,
56,2020-02-16 00:00:00,7017759,74159,0,269,1625,2019,2020,0,1678226,2,0,,14,PT,MG,Odair Cunha,21385539000186,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,WM TURISMO LTDA,100021206,,,119,0,119,
56,2020-02-16 00:00:00,7017770,74159,0,269,1625,2019,2020,0,1678226,2,0,,14,PT,MG,Odair Cunha,21385539000186,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,WM TURISMO LTDA,21210,,,119,0,119,
56,2020-01-31 00:00:00,7015019,74159,1,269,1625,2019,2020,0,1676350,1,0,,120,PT,MG,Odair Cunha,01338388000106,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,RAJA RENT A CAR LTDA,14416,,,1400,0,1400,
56,2020-01-31 00:00:00,7015075,74159,1,269,1625,2019,2020,0,1676350,1,0,,120,PT,MG,Odair Cunha,01338388000106,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,RAJA RENT A CAR LTDA,14417,,,4500,0,4500,
56,2020-01-31 00:00:00,7015069,74159,1,269,1625,2019,2020,0,1676350,1,0,,120,PT,MG,Odair Cunha,01338388000106,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,RAJA RENT A CAR LTDA,14418,,,1400,0,1400,
56,2020-01-21 00:00:00,6999625,74159,0,269,1625,2019,2020,0,1669639,1,0,,122,PT,MG,Odair Cunha,09326342000170,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,Autopista Fernão Dias,l38n,,,2.4,0,2.4,
56,2020-01-21 00:00:00,6999634,74159,0,269,1625,2019,2020,0,1669639,1,0,,122,PT,MG,Odair Cunha,09326342000170,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,Autopista Fernão Dias,lk87,,,2.4,0,2.4,
56,2020-02-03 00:00:00,7012723,74159,4,269,1625,2019,2020,0,1676352,2,0,,122,PT,MG,Odair Cunha,37065604000398,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,BRASILIA PART.PLANEJ. ADM. DE SHOPPING CENTER LTDA,465322,,,3.1,0,3.1,
56,2020-01-03 00:00:00,6995446,74159,0,269,1625,2019,2020,0,1667489,1,0,,122,PT,MG,Odair Cunha,04088208000165,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,CENTRO DE GESTÃO DE MEIOS DE PGTO. LTDA. - SEM PARAR,396724601,,,242.28,0,242.28,
56,2020-01-21 00:00:00,6999637,74159,0,269,1625,2019,2020,0,1669639,1,0,,122,PT,MG,Odair Cunha,19726048000100,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,CONCESSIONARIA BR-040 S.A.,01414,,,5.3,0,5.3,
